2048,20,64,4,16,2,without,6.52193212509
2048,20,64,4,16,2,without,6.50400710106
2048,20,64,4,16,2,without,6.68014001846
2048,20,64,4,16,2,without,6.6049990654
2048,20,64,4,16,2,without,6.52283716202
2048,20,64,4,16,2,without,6.46879005432
2048,20,64,4,16,2,without,6.57115006447
2048,20,64,4,16,2,without,6.68999409676
2048,20,64,4,16,2,without,6.47336602211
2048,20,64,4,16,2,without,6.6136739254
2048,20,64,4,16,2,without,6.63479495049
2048,20,64,4,16,2,without,6.56628012657
2048,20,64,4,16,2,without,6.48933196068
2048,20,64,4,16,2,without,6.66065311432
2048,20,64,4,16,2,without,6.6723279953
2048,20,64,4,16,2,without,6.6371691227
2048,20,64,4,16,2,without,6.47755289078
2048,20,64,4,16,2,without,6.66621017456
2048,20,64,4,16,2,without,6.69364309311
2048,20,64,4,16,2,without,6.43371200562
2048,20,64,4,16,2,without,6.47469115257
4194304,20,64,4,16,2,with,871.871247053
4194304,20,64,4,16,2,with,901.27028203
4194304,20,64,4,16,2,with,885.229386806
4194304,20,64,4,16,2,with,893.222481966
4194304,20,64,4,16,2,with,910.026819944
4194304,20,64,4,16,2,with,898.014838934
4194304,20,64,4,16,2,with,884.012481928
4194304,20,64,4,16,2,with,882.025577068
4194304,20,64,4,16,2,with,882.567336798
4194304,20,64,4,16,2,with,889.852129936
4194304,20,64,4,16,2,with,898.558961868
4194304,20,64,4,16,2,with,889.58655405
4194304,20,64,4,16,2,with,881.531287193
4194304,20,64,4,16,2,with,892.212642193
4194304,20,64,4,16,2,with,881.961417913
4194304,20,64,4,16,2,with,896.408386946
4194304,20,64,4,16,2,with,916.534729958
4194304,20,64,4,16,2,with,887.177103043
4194304,20,64,4,16,2,with,894.277987957
4194304,20,64,4,16,2,with,884.354244947
4194304,20,64,4,16,2,with,894.580515862
4194304,20,64,4,16,2,with,908.557700872
4194304,20,64,4,16,2,with,900.699627876
4194304,20,64,4,16,2,with,896.132787943
4194304,20,64,4,16,2,with,913.889769077
4194304,20,64,4,16,2,with,884.827538013
4194304,20,64,4,16,2,with,884.33102107
4194304,20,64,4,16,2,with,883.835879087
4194304,20,64,4,16,2,with,888.340842009
4194304,20,64,4,16,2,with,889.540122032
4194304,20,64,4,16,2,with,902.481876135
4194304,20,64,4,16,2,with,913.053447008
4194304,20,64,4,16,2,with,882.313680887
4194304,20,64,4,16,2,with,889.037795067
4194304,20,64,4,16,2,with,888.880378008
4194304,20,64,4,16,2,with,885.851148844
4194304,20,64,4,16,2,with,888.120674849
4194304,20,64,4,16,2,with,877.834066153
4194304,20,64,4,16,2,with,895.364278078
4194304,20,64,4,16,2,with,881.280263901
4194304,20,64,4,16,2,with,880.233062983
4194304,20,64,4,16,2,with,904.138173819
4194304,20,64,4,16,2,with,886.689998865
4194304,20,64,4,16,2,with,882.077477932
4194304,20,64,4,16,2,with,880.912695885
4194304,20,64,4,16,2,with,892.415930033
4194304,20,64,4,16,2,with,882.707020998
4194304,20,64,4,16,2,with,895.736104965
4194304,20,64,4,16,2,with,875.116091013
4194304,20,64,4,16,2,with,883.673804998
4194304,20,128,4,16,2,with,934.499655008
4194304,20,128,4,16,2,with,939.759680986
4194304,20,128,4,16,2,with,952.704724073
4194304,20,128,4,16,2,with,937.994493008
4194304,20,128,4,16,2,with,934.661490917
4194304,20,128,4,16,2,with,926.788923979
4194304,20,128,4,16,2,with,952.046217918
4194304,20,128,4,16,2,with,932.697834969
4194304,20,128,4,16,2,with,937.157365084
4194304,20,128,4,16,2,with,930.401019096
4194304,20,128,4,16,2,with,950.882431984
4194304,20,128,4,16,2,with,966.739151001
4194304,20,128,4,16,2,with,945.834372997
4194304,20,128,4,16,2,with,934.887737036
4194304,20,128,4,16,2,with,938.284832954
4194304,20,128,4,16,2,with,937.710033894
4194304,20,128,4,16,2,with,927.629852057
4194304,20,128,4,16,2,with,948.554672003
4194304,20,128,4,16,2,with,929.974498987
4194304,20,128,4,16,2,with,929.82630682
4194304,20,128,4,16,2,with,978.820926905
4194304,20,128,4,16,2,with,942.180410147
4194304,20,128,4,16,2,with,931.359401941
4194304,20,128,4,16,2,with,927.599476099
4194304,20,128,4,16,2,with,939.090899944
4194304,20,128,4,16,2,with,915.852836132
4194304,20,128,4,16,2,with,933.954234123
4194304,20,128,4,16,2,with,936.468960047
4194304,20,128,4,16,2,with,932.638495922
4194304,20,128,4,16,2,with,950.448441982
4194304,20,128,4,16,2,with,925.036923885
4194304,20,128,4,16,2,with,942.558809996
4194304,20,128,4,16,2,with,972.473540068
4194304,20,128,4,16,2,with,943.514777899
4194304,20,128,4,16,2,with,948.443461895
4194304,20,128,4,16,2,with,929.478492975
4194304,20,128,4,16,2,with,943.517874956
4194304,20,128,4,16,2,with,927.990196943
4194304,20,128,4,16,2,with,937.696754932
4194304,20,128,4,16,2,with,955.974564075
4194304,20,128,4,16,2,with,959.514428139
4194304,20,128,4,16,2,with,942.432713032
4194304,20,128,4,16,2,with,964.968116045
4194304,20,128,4,16,2,with,926.808668137
4194304,20,128,4,16,2,with,941.668243885
4194304,20,128,4,16,2,with,942.371252775
4194304,20,128,4,16,2,with,943.582147121
4194304,20,128,4,16,2,with,971.189296007
4194304,20,128,4,16,2,with,938.815520048
4194304,20,128,4,16,2,with,933.280188084
4194304,20,64,4,16,2,without,1007.63670492
4194304,20,64,4,16,2,without,1024.19068599
4194304,20,64,4,16,2,without,981.390442848
4194304,20,64,4,16,2,without,979.565144062
4194304,20,64,4,16,2,without,976.267881155
4194304,20,64,4,16,2,without,982.121688128
4194304,20,64,4,16,2,without,993.690130949
4194304,20,64,4,16,2,without,1032.48594189
4194304,20,64,4,16,2,without,974.902712822
4194304,20,64,4,16,2,without,1010.92198086
4194304,20,64,4,16,2,without,1012.80106688
4194304,20,64,4,16,2,without,973.593650103
4194304,20,64,4,16,2,without,979.553596973
4194304,20,64,4,16,2,without,969.230573893
4194304,20,64,4,16,2,without,991.4532969
4194304,20,64,4,16,2,without,974.056392193
4194304,20,64,4,16,2,without,974.234730959
4194304,20,64,4,16,2,without,971.621488094
4194304,20,64,4,16,2,without,975.895712137
4194304,20,64,4,16,2,without,976.225404024
4194304,20,64,4,16,2,without,997.319497108
4194304,20,64,4,16,2,without,973.50377512
4194304,20,64,4,16,2,without,992.098045826
4194304,20,64,4,16,2,without,1007.84600806
4194304,20,64,4,16,2,without,1005.55522108
4194304,20,64,4,16,2,without,982.770550966
4194304,20,64,4,16,2,without,982.419837952
4194304,20,64,4,16,2,without,981.17929101
4194304,20,64,4,16,2,without,994.200944901
4194304,20,64,4,16,2,without,974.213304996
4194304,20,64,4,16,2,without,996.549992085
4194304,20,64,4,16,2,without,980.120609999
4194304,20,64,4,16,2,without,1004.79156399
4194304,20,64,4,16,2,without,967.810081005
4194304,20,64,4,16,2,without,967.237061977
4194304,20,64,4,16,2,without,1017.4830718
4194304,20,64,4,16,2,without,1010.16795683
4194304,20,64,4,16,2,without,971.276100874
4194304,20,64,4,16,2,without,976.796511173
4194304,20,64,4,16,2,without,980.659883022
4194304,20,64,4,16,2,without,1021.84208703
4194304,20,64,4,16,2,without,968.312958002
4194304,20,64,4,16,2,without,1001.58283019
4194304,20,64,4,16,2,without,971.039451838
4194304,20,64,4,16,2,without,979.3134799
4194304,20,64,4,16,2,without,981.885892153
4194304,20,64,4,16,2,without,985.854823828
4194304,20,64,4,16,2,without,970.138468981
4194304,20,64,4,16,2,without,987.037705183
4194304,20,64,4,16,2,without,989.316858053
4194304,20,128,4,16,2,without,1558.00689507
4194304,20,128,4,16,2,without,1588.92219996
4194304,20,128,4,16,2,without,1600.77014709
4194304,20,128,4,16,2,without,1579.23208594
4194304,20,128,4,16,2,without,1578.33234906
4194304,20,128,4,16,2,without,1559.17729807
4194304,20,128,4,16,2,without,1594.24461794
4194304,20,128,4,16,2,without,1615.60775709
4194304,20,128,4,16,2,without,1581.52671814
4194304,20,128,4,16,2,without,1595.89437699
4194304,20,128,4,16,2,without,1580.4059031
4194304,20,128,4,16,2,without,1572.27069902
4194304,20,128,4,16,2,without,1595.74526501
4194304,20,128,4,16,2,without,1572.93187404
4194304,20,128,4,16,2,without,1572.59524298
4194304,20,128,4,16,2,without,1581.72461104
4194304,20,128,4,16,2,without,1587.14718914
4194304,20,128,4,16,2,without,1580.31624603
4194304,20,128,4,16,2,without,1651.82069302
4194304,20,128,4,16,2,without,1591.54388595
4194304,20,128,4,16,2,without,1583.73354697
4194304,20,128,4,16,2,without,1579.90261292
4194304,20,128,4,16,2,without,1598.49326587
4194304,20,128,4,16,2,without,1571.779387
4194304,20,128,4,16,2,without,1572.75598598
4194304,20,128,4,16,2,without,1566.23686218
4194304,20,128,4,16,2,without,1632.38057303
4194304,20,128,4,16,2,without,1572.17894602
4194304,20,128,4,16,2,without,1585.06491423
4194304,20,128,4,16,2,without,1591.37621093
4194304,20,128,4,16,2,without,1559.67249894
4194304,20,128,4,16,2,without,1595.48348188
4194304,20,128,4,16,2,without,1584.82617211
4194304,20,128,4,16,2,without,1579.13251615
4194304,20,128,4,16,2,without,1591.459723
4194304,20,128,4,16,2,without,1588.13623881
4194304,20,128,4,16,2,without,1584.60081506
8388608,20,64,4,16,2,with,1763.52254701
8388608,20,64,4,16,2,with,1773.28021789
8388608,20,64,4,16,2,with,1762.53051496
8388608,20,64,4,16,2,with,1761.28194785
8388608,20,64,4,16,2,with,1775.83255005
8388608,20,64,4,16,2,with,1797.00622797
8388608,20,64,4,16,2,with,1768.82930994
8388608,20,64,4,16,2,with,1788.49724913
8388608,20,64,4,16,2,with,1787.92617917
8388608,20,64,4,16,2,with,1790.7798171
8388608,20,64,4,16,2,with,1821.24270892
8388608,20,64,4,16,2,with,1781.60534096
8388608,20,64,4,16,2,with,1766.34824491
8388608,20,64,4,16,2,with,1779.55226994
8388608,20,64,4,16,2,with,1813.75607514
8388608,20,64,4,16,2,with,1754.39608121
8388608,20,64,4,16,2,with,1804.1413188
8388608,20,64,4,16,2,with,1835.53633785
8388608,20,64,4,16,2,with,1793.30907989
8388608,20,64,4,16,2,with,1811.62529993
8388608,20,64,4,16,2,with,1779.18347096
8388608,20,64,4,16,2,with,1865.18547106
8388608,20,64,4,16,2,with,1766.01111293
8388608,20,64,4,16,2,with,1811.24893689
8388608,20,64,4,16,2,with,1780.56802416
8388608,20,64,4,16,2,with,1861.03942394
8388608,20,64,4,16,2,with,1797.75254607
8388608,20,64,4,16,2,with,1832.01944399
8388608,20,64,4,16,2,with,1772.53255796
8388608,20,64,4,16,2,with,1838.83128405
8388608,20,64,4,16,2,with,1795.93867517
8388608,20,64,4,16,2,with,1802.66474819
8388608,20,64,4,16,2,with,1790.81825185
8388608,20,64,4,16,2,with,1891.86702085
8388608,20,64,4,16,2,with,1790.20394611
8388608,20,64,4,16,2,with,1814.24419618
8388608,20,64,4,16,2,with,1847.022403
8388608,20,64,4,16,2,with,1801.537462
8388608,20,64,4,16,2,with,1806.10566115
8388608,20,64,4,16,2,with,1803.42390394
8388608,20,64,4,16,2,with,1789.83138204
8388608,20,64,4,16,2,with,1809.01576996
8388608,20,64,4,16,2,with,1770.58415914
8388608,20,64,4,16,2,with,1767.94992805
8388608,20,64,4,16,2,with,1781.14418507
8388608,20,64,4,16,2,with,1916.70612502
8388608,20,64,4,16,2,with,1774.08317399
8388608,20,64,4,16,2,with,1842.17533302
8388608,20,64,4,16,2,with,1793.59035206
8388608,20,64,4,16,2,with,1815.89442778
4194304,50,64,4,16,2,with,2135.10412192
4194304,50,64,4,16,2,with,2180.86407709
4194304,50,64,4,16,2,with,2163.71908903
4194304,50,64,4,16,2,with,2182.84314489
4194304,50,64,4,16,2,with,2160.85079885
4194304,50,64,4,16,2,with,2170.425776
4194304,50,64,4,16,2,with,2186.44458914
4194304,50,64,4,16,2,with,2198.13047385
4194304,50,64,4,16,2,with,2248.49964905
4194304,50,64,4,16,2,with,2160.81550479
4194304,50,64,4,16,2,with,2195.79727292
4194304,50,64,4,16,2,with,2254.07002187
4194304,50,64,4,16,2,with,2171.90462995
4194304,50,64,4,16,2,with,2166.35999894
4194304,50,64,4,16,2,with,2200.12714791
4194304,50,64,4,16,2,with,2191.81916213
4194304,50,64,4,16,2,with,2168.70430398
4194304,50,64,4,16,2,with,2163.88900805
4194304,50,64,4,16,2,with,2180.66101098
4194304,50,64,4,16,2,with,2171.35993505
4194304,50,64,4,16,2,with,2203.50962996
4194304,50,64,4,16,2,with,2152.90690994
4194304,50,64,4,16,2,with,2170.74112487
4194304,50,64,4,16,2,with,2197.52725005
4194304,50,64,4,16,2,with,2167.12385297
4194304,50,64,4,16,2,with,2148.14226818
4194304,50,64,4,16,2,with,2215.72363997
4194304,50,64,4,16,2,with,2185.36550498
4194304,50,64,4,16,2,with,2196.26348901
4194304,50,64,4,16,2,with,2168.449368
4194304,50,64,4,16,2,with,2219.01485705
4194304,50,64,4,16,2,with,2148.69015694
4194304,50,64,4,16,2,with,2161.61703014
4194304,50,64,4,16,2,with,2226.64584708
4194304,50,64,4,16,2,with,2149.82359314
4194304,50,64,4,16,2,with,2238.21978283
4194304,50,64,4,16,2,with,2136.29129601
4194304,50,64,4,16,2,with,2212.33210707
4194304,50,64,4,16,2,with,2200.61572289
4194304,50,64,4,16,2,with,2145.45479798
4194304,50,64,4,16,2,with,2185.35627794
4194304,50,64,4,16,2,with,2178.91120911
4194304,50,64,4,16,2,with,2132.49292898
4194304,50,64,4,16,2,with,2174.20052385
4194304,50,64,4,16,2,with,2209.32174706
4194304,50,64,4,16,2,with,2260.54209304
4194304,50,64,4,16,2,with,2175.07403803
4194304,50,64,4,16,2,with,2143.26264
4194304,50,64,4,16,2,with,2134.02624488
4194304,50,64,4,16,2,with,2171.21813607
4194304,50,64,4,16,2,without,2472.51621604
4194304,50,64,4,16,2,without,2412.95177007
4194304,50,64,4,16,2,without,2459.71288395
4194304,50,64,4,16,2,without,2422.46189785
4194304,50,64,4,16,2,without,2463.84366894
4194304,50,64,4,16,2,without,2454.012954
4194304,50,64,4,16,2,without,2456.74786878
4194304,50,64,4,16,2,without,2410.35011601
4194304,50,64,4,16,2,without,2389.23401189
4194304,50,64,4,16,2,without,2533.72736096
4194304,50,64,4,16,2,without,2451.13197398
4194304,50,64,4,16,2,without,2421.33162498
4194304,50,64,4,16,2,without,2414.03879499
4194304,50,64,4,16,2,without,2435.58447194
4194304,50,64,4,16,2,without,2420.9027009
4194304,50,64,4,16,2,without,2437.32165599
4194304,50,64,4,16,2,without,2469.22091794
4194304,50,64,4,16,2,without,2539.65327096
4194304,50,64,4,16,2,without,2454.75853014
4194304,50,64,4,16,2,without,2399.18948793
4194304,50,64,4,16,2,without,2423.73988795
4194304,50,64,4,16,2,without,2421.00296283
4194304,50,64,4,16,2,without,2408.10745788
4194304,50,64,4,16,2,without,2411.77301383
4194304,50,64,4,16,2,without,2496.93563986
4194304,50,64,4,16,2,without,2449.16876888
4194304,50,64,4,16,2,without,2402.04508805
4194304,50,64,4,16,2,without,2414.12330699
4194304,50,64,4,16,2,without,2464.84027815
4194304,50,64,4,16,2,without,2431.91009617
4194304,50,64,4,16,2,without,2393.90779901
4194304,50,64,4,16,2,without,2442.71058607
4194304,50,64,4,16,2,without,2435.45425606
4194304,50,64,4,16,2,without,2396.12299705
4194304,50,64,4,16,2,without,2463.94295812
4194304,50,64,4,16,2,without,2562.90654111
4194304,50,64,4,16,2,without,2501.94309807
4194304,50,64,4,16,2,without,2473.50626993
4194304,50,64,4,16,2,without,2434.25061297
4194304,50,64,4,16,2,without,2501.15621686
4194304,50,64,4,16,2,without,2387.9921422
4194304,50,64,4,16,2,without,2450.84157085
4194304,50,64,4,16,2,without,2414.82882214
4194304,50,64,4,16,2,without,2442.12402511
4194304,50,64,4,16,2,without,2490.81718421
4194304,50,64,4,16,2,without,2363.42520213
4194304,50,64,4,16,2,without,2424.59522009
4194304,50,64,4,16,2,without,2418.424788
4194304,50,64,4,16,2,without,2479.06748796
8388608,20,64,4,16,2,without,2381.7049439
8388608,20,64,4,16,2,without,2436.1183331
8388608,20,64,4,16,2,without,2410.88531208
8388608,20,64,4,16,2,without,2385.78340006
8388608,20,64,4,16,2,without,2426.42715192
8388608,20,64,4,16,2,without,2380.33201504
8388608,20,64,4,16,2,without,2404.39270711
8388608,20,64,4,16,2,without,2412.33446884
8388608,20,64,4,16,2,without,2389.17146015
8388608,20,64,4,16,2,without,2483.53060293
8388608,20,64,4,16,2,without,2413.84215999
8388608,20,64,4,16,2,without,2415.37164402
8388608,20,64,4,16,2,without,2434.84981108
8388608,20,64,4,16,2,without,2416.68400478
8388608,20,64,4,16,2,without,2398.92740798
8388608,20,64,4,16,2,without,2411.80763507
8388608,20,64,4,16,2,without,2412.94010115
8388608,20,64,4,16,2,without,2414.59388995
8388608,20,64,4,16,2,without,2375.19100094
8388608,20,64,4,16,2,without,2403.72470617
8388608,20,64,4,16,2,without,2414.46241307
8388608,20,64,4,16,2,without,2421.14125705
8388608,20,64,4,16,2,without,2376.07734609
8388608,20,64,4,16,2,without,2412.05961299
8388608,20,64,4,16,2,without,2386.0170362
8388608,20,64,4,16,2,without,2395.59475803
8388608,20,64,4,16,2,without,2411.11652803
8388608,20,64,4,16,2,without,2424.22850418
8388608,20,64,4,16,2,without,2368.41087508
8388608,20,64,4,16,2,without,2402.98449779
8388608,20,64,4,16,2,without,2376.66651011
8388608,20,64,4,16,2,without,2414.42743397
8388608,20,64,4,16,2,without,2386.76675797
8388608,20,64,4,16,2,without,2392.372293
8388608,20,64,4,16,2,without,2379.67037916
8388608,20,64,4,16,2,without,2378.44248295
8388608,20,64,4,16,2,without,2453.62470007
8388608,20,64,4,16,2,without,2438.69035888
8388608,20,64,4,16,2,without,2434.94012594
8388608,20,64,4,16,2,without,2398.56646109
8388608,20,64,4,16,2,without,2428.41464782
8388608,20,64,4,16,2,without,2392.02323604
8388608,20,64,4,16,2,without,2404.66377807
8388608,20,64,4,16,2,without,2416.72599006
8388608,20,64,4,16,2,without,2458.37043595
8388608,20,64,4,16,2,without,2396.16812301
8388608,20,64,4,16,2,without,2383.63615608
8388608,20,64,4,16,2,without,2445.12094283
8388608,20,64,4,16,2,without,2422.64353418
32768,20,64,4,16,2,with,15.6154830456
32768,20,64,4,16,2,with,13.9047849178
32768,20,64,4,16,2,with,14.1729371548
32768,20,64,4,16,2,with,14.0828709602
32768,20,64,4,16,2,with,13.2710080147
32768,20,64,4,16,2,with,14.619800806
32768,20,64,4,16,2,with,13.7522780895
32768,20,64,4,16,2,with,13.4653098583
32768,20,64,4,16,2,with,13.7983698845
32768,20,64,4,16,2,with,13.5617439747
32768,20,64,4,16,2,with,14.1695251465
32768,20,64,4,16,2,with,13.9233489037
32768,20,64,4,16,2,with,13.7963531017
32768,20,64,4,16,2,with,14.199379921
32768,20,64,4,16,2,with,14.2254889011
32768,20,64,4,16,2,with,13.8707129955
32768,20,64,4,16,2,with,13.5813579559
32768,20,64,4,16,2,with,14.3214840889
32768,20,64,4,16,2,with,13.4227850437
32768,20,64,4,16,2,with,13.4255998135
32768,20,64,4,16,2,with,14.0732431412
32768,20,64,4,16,2,with,13.9193079472
32768,20,64,4,16,2,with,13.2710831165
32768,20,64,4,16,2,with,14.2622060776
32768,20,64,4,16,2,with,14.7086901665
32768,20,64,4,16,2,with,13.2745478153
32768,20,64,4,16,2,with,13.4410171509
32768,20,64,4,16,2,with,14.0215809345
32768,20,64,4,16,2,with,13.6647181511
32768,20,64,4,16,2,with,13.7395980358
32768,20,64,4,16,2,with,12.9565320015
32768,20,64,4,16,2,with,14.7032752037
32768,20,64,4,16,2,with,13.7933399677
32768,20,64,4,16,2,with,14.6811189651
32768,20,64,4,16,2,with,14.0186870098
32768,20,64,4,16,2,with,13.8113279343
